#fields	application	description	signature	excluded	max_skip	filename_hashes	id	command	parsing
#types	string	string	vector[string]	set[string]	count	set[string]	string	string	string
ps	Move / rename a file on server	3df084742fb18607089dd93e01da07bb,70e90d8c31e2474785532a34bd27d73c,3df084742fb18607089dd93e01da07bb,70e90d8c31e2474785532a34bd27d73c,3df084742fb18607089dd93e01da07bb,70e90d8c31e2474785532a34bd27d73c,d9a14ea22b152bd1770409a56db5ffad,70e90d8c31e2474785532a34bd27d73c,56100944eac20b9e9e3229bee6916e1b,1d4da69b0cdabfc134cbc7a4df238514,6f91a72fdb8d999b0976eb3f7cc1bf82,80c2cc1529acacebb810ec4014119967,1d4da69b0cdabfc134cbc7a4df238514,37581c07c1877b5d850673bf33621351,70e90d8c31e2474785532a34bd27d73c	e128601506b19689cfea77f8e57fa33d,5b624e8c095250ffefe2ab11d07e0bbb	0	-	ps_ren_6	ren	signature_parsing_ps_move_file_on_server
ps	Move / rename a file on server	3df084742fb18607089dd93e01da07bb,70e90d8c31e2474785532a34bd27d73c,3df084742fb18607089dd93e01da07bb,70e90d8c31e2474785532a34bd27d73c,3df084742fb18607089dd93e01da07bb,70e90d8c31e2474785532a34bd27d73c,3df084742fb18607089dd93e01da07bb,70e90d8c31e2474785532a34bd27d73c,d9a14ea22b152bd1770409a56db5ffad,70e90d8c31e2474785532a34bd27d73c,56100944eac20b9e9e3229bee6916e1b,1d4da69b0cdabfc134cbc7a4df238514,6f91a72fdb8d999b0976eb3f7cc1bf82,80c2cc1529acacebb810ec4014119967,1d4da69b0cdabfc134cbc7a4df238514,37581c07c1877b5d850673bf33621351,70e90d8c31e2474785532a34bd27d73c	e128601506b19689cfea77f8e57fa33d,5b624e8c095250ffefe2ab11d07e0bbb	2	-	ps_move_1	move	signature_parsing_ps_move_file_on_server
ps	Move / rename a file on server	3df084742fb18607089dd93e01da07bb,70e90d8c31e2474785532a34bd27d73c,d9a14ea22b152bd1770409a56db5ffad,70e90d8c31e2474785532a34bd27d73c,56100944eac20b9e9e3229bee6916e1b,1d4da69b0cdabfc134cbc7a4df238514,6f91a72fdb8d999b0976eb3f7cc1bf82,80c2cc1529acacebb810ec4014119967,1d4da69b0cdabfc134cbc7a4df238514,37581c07c1877b5d850673bf33621351,70e90d8c31e2474785532a34bd27d73c	e128601506b19689cfea77f8e57fa33d,5b624e8c095250ffefe2ab11d07e0bbb	2	-	ps_move_2	move	signature_parsing_ps_move_file_on_server
ps	Modify file by appending	0dc2b418f67c9c0e81181a6033e8d372,70e90d8c31e2474785532a34bd27d73c,d4b9e47f65b6e79b010582f15785867e,f67479816abbd6532e37f29dc44a3658,80c2cc1529acacebb810ec4014119967,1d4da69b0cdabfc134cbc7a4df238514	-	0	-	ps_echo__1	echo >>	signature_parsing_ps_echo_file_append
ps	Deletion of file	17221fcc0857e79e60545bb409f37497,70e90d8c31e2474785532a34bd27d73c,472410aa272671f7d8a103954703cc5a	-	4	-	ps_del_1	del	signature_parsing_ps_del
ps	Create a file with echo	5c3b0d10cc40cb2044ae1cc52989c3ff,70e90d8c31e2474785532a34bd27d73c,d4b9e47f65b6e79b010582f15785867e,f67479816abbd6532e37f29dc44a3658,80c2cc1529acacebb810ec4014119967	-	0	-	ps_echo__2	echo >	signature_parsing_ps_echo_file
ps	Copy file to server	d114381b12d78f13fe96fd07d0dde4d0,70e90d8c31e2474785532a34bd27d73c,35127603ad78335a7290598c9070e7f7,d4b9e47f65b6e79b010582f15785867e,f67479816abbd6532e37f29dc44a3658,5a4606aac7612839c39162746e8655a0,80c2cc1529acacebb810ec4014119967,1d4da69b0cdabfc134cbc7a4df238514	-	2	-	ps_copy_2	copy	signature_parsing_ps_copy
ps	Listing contents of directory	e128601506b19689cfea77f8e57fa33d,70e90d8c31e2474785532a34bd27d73c,9f5f81337f1ef171e9b96b41394c882d	-	0	-	ps_ls_2	ls	signature_parsing_ps_dir
ps	Listing contents of directory	5b624e8c095250ffefe2ab11d07e0bbb,75b6a838f29588b214b106d1179c3702	-	0	-	ps_ls_3	ls	signature_parsing_ps_dir
ps	Move / rename a directory on server	d9a14ea22b152bd1770409a56db5ffad,70e90d8c31e2474785532a34bd27d73c,37581c07c1877b5d850673bf33621351,70e90d8c31e2474785532a34bd27d73c,37581c07c1877b5d850673bf33621351,70e90d8c31e2474785532a34bd27d73c,6f91a72fdb8d999b0976eb3f7cc1bf82	e128601506b19689cfea77f8e57fa33d,5b624e8c095250ffefe2ab11d07e0bbb	0	-	ps_ren_7	ren	signature_parsing_ps_move_directory
ps	Move / rename a directory on server	d9a14ea22b152bd1770409a56db5ffad,70e90d8c31e2474785532a34bd27d73c,56100944eac20b9e9e3229bee6916e1b,1d4da69b0cdabfc134cbc7a4df238514,6f91a72fdb8d999b0976eb3f7cc1bf82	e128601506b19689cfea77f8e57fa33d,5b624e8c095250ffefe2ab11d07e0bbb	4	-	ps_ren_8	ren	signature_parsing_ps_move_directory
ps	Move / rename a directory on server	d9a14ea22b152bd1770409a56db5ffad,70e90d8c31e2474785532a34bd27d73c,56100944eac20b9e9e3229bee6916e1b,1d4da69b0cdabfc134cbc7a4df238514,37581c07c1877b5d850673bf33621351,70e90d8c31e2474785532a34bd27d73c,953dc0bda8260be9c425eb79138fd1b1,70e90d8c31e2474785532a34bd27d73c,56100944eac20b9e9e3229bee6916e1b,1d4da69b0cdabfc134cbc7a4df238514,37581c07c1877b5d850673bf33621351,70e90d8c31e2474785532a34bd27d73c,953dc0bda8260be9c425eb79138fd1b1,70e90d8c31e2474785532a34bd27d73c,6f91a72fdb8d999b0976eb3f7cc1bf82	e128601506b19689cfea77f8e57fa33d,5b624e8c095250ffefe2ab11d07e0bbb	3	-	ps_ren_9	ren	signature_parsing_ps_move_directory
ps	Move / rename a directory on server	d9a14ea22b152bd1770409a56db5ffad,70e90d8c31e2474785532a34bd27d73c,56100944eac20b9e9e3229bee6916e1b,1d4da69b0cdabfc134cbc7a4df238514,fed7ac34ac172c3beb78a991a6a58b70,60ffca621d027c90654d1d2bf61a9266,953dc0bda8260be9c425eb79138fd1b1,70e90d8c31e2474785532a34bd27d73c,953dc0bda8260be9c425eb79138fd1b1,70e90d8c31e2474785532a34bd27d73c,6f91a72fdb8d999b0976eb3f7cc1bf82	e128601506b19689cfea77f8e57fa33d,5b624e8c095250ffefe2ab11d07e0bbb	8	-	ps_ren_10	ren	signature_parsing_ps_move_directory
ps	Move / rename a directory on server	d9a14ea22b152bd1770409a56db5ffad,70e90d8c31e2474785532a34bd27d73c,56100944eac20b9e9e3229bee6916e1b,1d4da69b0cdabfc134cbc7a4df238514,fed7ac34ac172c3beb78a991a6a58b70,60ffca621d027c90654d1d2bf61a9266,37581c07c1877b5d850673bf33621351,70e90d8c31e2474785532a34bd27d73c,953dc0bda8260be9c425eb79138fd1b1,70e90d8c31e2474785532a34bd27d73c,56100944eac20b9e9e3229bee6916e1b,1d4da69b0cdabfc134cbc7a4df238514,37581c07c1877b5d850673bf33621351,70e90d8c31e2474785532a34bd27d73c,953dc0bda8260be9c425eb79138fd1b1,70e90d8c31e2474785532a34bd27d73c,6f91a72fdb8d999b0976eb3f7cc1bf82	e128601506b19689cfea77f8e57fa33d,5b624e8c095250ffefe2ab11d07e0bbb	5	-	ps_ren_11	ren	signature_parsing_ps_move_directory
ps	Move / rename a file on server	d9a14ea22b152bd1770409a56db5ffad,70e90d8c31e2474785532a34bd27d73c,56100944eac20b9e9e3229bee6916e1b,1d4da69b0cdabfc134cbc7a4df238514,6f91a72fdb8d999b0976eb3f7cc1bf82,80c2cc1529acacebb810ec4014119967,1d4da69b0cdabfc134cbc7a4df238514,37581c07c1877b5d850673bf33621351,70e90d8c31e2474785532a34bd27d73c	e128601506b19689cfea77f8e57fa33d,5b624e8c095250ffefe2ab11d07e0bbb	4	-	ps_move_3	move	signature_parsing_ps_move_file_on_server
ps	Deletion of directory	642cf233d1b8f5cd0d5543d9a1f5827a,ab3a28080dff1b0e637bd5845de8b2ad,5a4606aac7612839c39162746e8655a0,26b162f9c78b0d1095d94d55dfb9bc69,70e90d8c31e2474785532a34bd27d73c,472410aa272671f7d8a103954703cc5a	-	2	-	ps_rmdir_1	rmdir	signature_parsing_ps_rmdir
ps	Deletion of directory	ec10dfc12cab368e93459f451fd6b2dc,70e90d8c31e2474785532a34bd27d73c,56100944eac20b9e9e3229bee6916e1b,1d4da69b0cdabfc134cbc7a4df238514,5a4606aac7612839c39162746e8655a0,3df084742fb18607089dd93e01da07bb,70e90d8c31e2474785532a34bd27d73c,26b162f9c78b0d1095d94d55dfb9bc69,70e90d8c31e2474785532a34bd27d73c,472410aa272671f7d8a103954703cc5a	-	0	-	ps_rmdir_2	rmdir	signature_parsing_ps_rmdir
ps	Copy file from server	3df084742fb18607089dd93e01da07bb,70e90d8c31e2474785532a34bd27d73c,d01ed6883b768085a72fdc9698f3fb6d,70e90d8c31e2474785532a34bd27d73c,372f55cda7cec267d5ea4d1d8c33a6e6	-	4	-	ps_copy_from_2	copy	signature_parsing_ps_copy_from
ps	Reading file	8ead632074e28669f263960b8e0597fc,70e90d8c31e2474785532a34bd27d73c,3466fab4975481651940ed328aa990e4	-	0	-	ps_more___Get-Content_1	more | Get-Content	signature_parsing_ps_getcontent
ps	Listing contents of directory	3df084742fb18607089dd93e01da07bb,70e90d8c31e2474785532a34bd27d73c,e128601506b19689cfea77f8e57fa33d,70e90d8c31e2474785532a34bd27d73c,636aa18d550d0011bbbbef1a7c7c8f20	-	0	-	ps_ls_4	ls	signature_parsing_ps_dir
ps	Delete directory	26b162f9c78b0d1095d94d55dfb9bc69,70e90d8c31e2474785532a34bd27d73c,472410aa272671f7d8a103954703cc5a	-	0	-	ps_rmdir	rmdir	signature_parsing_ps_rmdir
ps	Copy file to server	3df084742fb18607089dd93e01da07bb,a6b55c269a3833d2538afbb0141fa71d,75281d285bfbbd13e2cc7b563613e0d5,70e90d8c31e2474785532a34bd27d73c,d114381b12d78f13fe96fd07d0dde4d0,70e90d8c31e2474785532a34bd27d73c,62863373e2f5d9ef21fe0d158ae55389,1d4da69b0cdabfc134cbc7a4df238514,35127603ad78335a7290598c9070e7f7,d4b9e47f65b6e79b010582f15785867e,f67479816abbd6532e37f29dc44a3658,5a4606aac7612839c39162746e8655a0,80c2cc1529acacebb810ec4014119967,1d4da69b0cdabfc134cbc7a4df238514	d01ed6883b768085a72fdc9698f3fb6d	4	-	ps_copy_3	copy	signature_parsing_ps_copy
ps	Copy file to server	3df084742fb18607089dd93e01da07bb,a6b55c269a3833d2538afbb0141fa71d,d114381b12d78f13fe96fd07d0dde4d0,70e90d8c31e2474785532a34bd27d73c,62863373e2f5d9ef21fe0d158ae55389,1d4da69b0cdabfc134cbc7a4df238514,35127603ad78335a7290598c9070e7f7,d4b9e47f65b6e79b010582f15785867e,f67479816abbd6532e37f29dc44a3658,5a4606aac7612839c39162746e8655a0,80c2cc1529acacebb810ec4014119967,1d4da69b0cdabfc134cbc7a4df238514	-	2	-	ps_copy_4	copy	signature_parsing_ps_copy
