#fields	application	description	signature	excluded	max_skip	filename_hashes	id	command	parsing
#types	string	string	vector[string]	set[string]	count	set[string]	string	string	string
smbclient	Creating a directory using mkdir	e26ab3635920a9977c21009a4edf8f01,70e90d8c31e2474785532a34bd27d73c	-	0	-	smbclient_mkdir	mkdir	signature_parsing_smbclient_mkdir
smbclient	Putting a file on server	8ada4b61021992446a155007907b780e,70e90d8c31e2474785532a34bd27d73c,d4b9e47f65b6e79b010582f15785867e,f67479816abbd6532e37f29dc44a3658	-	1	-	smbclient_put_file	copy	signature_parsing_smbclient_put
smbclient	Reading a file using more or downloading it	5214609170974938e74bff2302cf4e9e,70e90d8c31e2474785532a34bd27d73c,0759791061b0f9ba022512dbf4e24e21,1d4da69b0cdabfc134cbc7a4df238514,3466fab4975481651940ed328aa990e4	-	0	-	smbclient_get_file	more | get	signature_parsing_smbclient_get
smbclient	Rename a file or directory	39be7366609f9ecd46343ffd68442b06,70e90d8c31e2474785532a34bd27d73c,6f91a72fdb8d999b0976eb3f7cc1bf82,bf48e5a6f9a8a73fd2d9e262ca77ed2d	-	0	-	smbclient_rename_file_or_dir	rename	signature_parsing_smbclient_move_file_or_directory_on_server
smbclient	Deletion of file	3fe10a12cd740c38cc1be2f46217d987,70e90d8c31e2474785532a34bd27d73c,636aa18d550d0011bbbbef1a7c7c8f20,6b19b2a13a13f65a52652783caf5bc8e,70e90d8c31e2474785532a34bd27d73c,636aa18d550d0011bbbbef1a7c7c8f20	-	0	6b19b2a13a13f65a52652783caf5bc8e	smbclient_rm_file	rm	signature_parsing_smbclient_rm
smbclient	Listing of directory	3fe10a12cd740c38cc1be2f46217d987,70e90d8c31e2474785532a34bd27d73c,636aa18d550d0011bbbbef1a7c7c8f20,636aa18d550d0011bbbbef1a7c7c8f20,2ce72503e979b98f7c958e5f136e8cfc,70e90d8c31e2474785532a34bd27d73c,c5584411c9cdb6541eb978c02ae7f2f2,1d4da69b0cdabfc134cbc7a4df238514	-	0	3fe10a12cd740c38cc1be2f46217d987	smbclient_ls_dir	ls	signature_parsing_smbclient_ls
smbclient	Delete directory	e4957f1bbb94d6e2f9f87ab62946696c,70e90d8c31e2474785532a34bd27d73c,472410aa272671f7d8a103954703cc5a,bf48e5a6f9a8a73fd2d9e262ca77ed2d	-	0	-	smbclient_rmdir	rmdir	signature_parsing_smbclient_rmdir
smbclient	Delete directory failed: not empty	e4957f1bbb94d6e2f9f87ab62946696c,70e90d8c31e2474785532a34bd27d73c,472410aa272671f7d8a103954703cc5a,aeee4722835e41a4d0a1c5b05296b088	-	0	-	smbclient_rmdir	rmdir	signature_parsing_smbclient_rmdir_failed
